date,reason,asset,side,shares,notional
2025-11-03,threshold_rebalance,511360.SH,buy,6800,765414.8
2025-11-03,threshold_rebalance,511880.SH,buy,4200,582152.2224000001
2025-12-01,threshold_rebalance,511360.SH,sell,4000,450708.0
2025-12-01,threshold_rebalance,511880.SH,sell,2500,346831.31000000006
2025-12-01,threshold_rebalance,512890.SH,sell,85900,211625.37032
2025-12-01,threshold_rebalance,511260.SH,buy,7500,1021968.675
2026-01-05,threshold_rebalance,511260.SH,sell,7100,966324.61464
2026-01-05,threshold_rebalance,511360.SH,sell,2700,304649.1
2026-01-05,threshold_rebalance,511880.SH,sell,1600,222192.3312
2026-01-05,threshold_rebalance,512890.SH,buy,626200,1506844.5974399997
2026-02-02,threshold_rebalance,511260.SH,sell,7800,1068651.90432
2026-02-02,threshold_rebalance,512890.SH,buy,198300,472712.1009
2026-02-02,threshold_rebalance,511360.SH,buy,2900,327586.9
2026-02-02,threshold_rebalance,511880.SH,buy,1800,250141.2354
2026-03-02,threshold_rebalance,512890.SH,sell,724900,1735449.7445999999
2026-03-02,threshold_rebalance,511260.SH,buy,7700,1056665.1942
2026-03-02,threshold_rebalance,511360.SH,buy,3900,441082.2
2026-03-02,threshold_rebalance,511880.SH,buy,2200,305993.80152
2026-04-01,threshold_rebalance,511360.SH,sell,4100,464366.0
2026-04-01,threshold_rebalance,511880.SH,sell,2400,334097.86176
2026-04-01,threshold_rebalance,512890.SH,sell,92400,226693.58711999998
2026-04-01,threshold_rebalance,511260.SH,buy,7300,1003630.9005000001
2026-05-06,threshold_rebalance,511260.SH,sell,14800,2043965.5218000002
2026-05-06,threshold_rebalance,512890.SH,buy,822800,2000132.6716799994
2026-05-06,threshold_rebalance,511360.SH,buy,400,45366.0
2026-05-06,threshold_rebalance,511880.SH,buy,300,41802.6177
2026-06-01,deposit_invest,512890.SH,buy,14800,35310.86416
2026-06-15,threshold_rebalance,512890.SH,sell,745400,1786053.0890799998
2026-06-15,threshold_rebalance,511260.SH,buy,7300,1011386.1285
2026-06-15,threshold_rebalance,511360.SH,buy,3700,420101.7
2026-06-15,threshold_rebalance,511880.SH,buy,2200,306894.48371999996
2026-07-01,threshold_rebalance,511260.SH,sell,200,27808.560779999993
2026-07-01,threshold_rebalance,511360.SH,sell,4900,556723.3
2026-07-01,threshold_rebalance,511880.SH,sell,5200,725718.92328
2026-07-01,threshold_rebalance,512890.SH,buy,622400,1358883.0569599997
2026-08-03,threshold_rebalance,512890.SH,sell,609100,1494362.16358
2026-08-03,threshold_rebalance,511880.SH,buy,5600,782413.8839999998
2026-08-03,threshold_rebalance,511360.SH,buy,5400,614255.4
2026-08-03,threshold_rebalance,511260.SH,buy,900,125652.62997
